Mes;Día;Hora;coeficientes
10;4;1;0,000089893700
10;4;2;0,000078047922
10;4;3;0,000069849243
10;4;4;0,000065297663
10;4;5;0,000063109404
10;4;6;0,000062905166
10;4;7;0,000065268487
10;4;8;0,000071949972
10;4;9;0,000082220203
10;4;10;0,000099609572
10;4;11;0,000111513704
10;4;12;0,000114489737
10;4;13;0,000116969764
10;4;14;0,000125197620
10;4;15;0,000125197620
10;4;16;0,000109704743
10;4;17;0,000099726279
10;4;18;0,000096575186
10;4;19;0,000097479666
10;4;20;0,000106612003
10;4;21;0,000123359482
10;4;22;0,000127181642
10;4;23;0,000115277510
10;4;24;0,000101418533
10;5;1;0,000089272093
10;5;2;0,000077861204
10;5;3;0,000074193418
10;5;4;0,000065182439
10;5;5;0,000062759889
10;5;6;0,000062261794
10;5;7;0,000063733437
10;5;8;0,000067989879
10;5;9;0,000075121685
10;5;10;0,000092509706
10;5;11;0,000107543099
10;5;12;0,000113746638
10;5;13;0,000117097455
10;5;14;0,000124500948
10;5;15;0,000123640603
10;5;16;0,000107905350
10;5;17;0,000098396276
10;5;18;0,000096154851
10;5;19;0,000099981121
10;5;20;0,000111935386
10;5;21;0,000133127037
10;5;22;0,000134825086
10;5;23;0,000118093643
10;5;24;0,000099732074
10;6;1;0,000083562336
10;6;2;0,000072183387
10;6;3;0,000065706138
10;6;4;0,000062467514
10;6;5;0,000061300443
10;6;6;0,000062671752
10;6;7;0,000070461956
10;6;8;0,000087734617
10;6;9;0,000094095158
10;6;10;0,000096837777
10;6;11;0,000100309815
10;6;12;0,000101768655
10;6;13;0,000106086820
10;6;14;0,000114489737
10;6;15;0,000116065284
10;6;16;0,000105736699
10;6;17;0,000098880152
10;6;18;0,000098909329
10;6;19;0,000103256671
10;6;20;0,000116969764
10;6;21;0,000139319188
10;6;22;0,000140690497
10;6;23;0,000121725581
10;6;24;0,000100864174
10;7;1;0,000085371297
10;7;2;0,000073489477
10;7;3;0,000066641512
10;7;4;0,000063217530
10;7;5;0,000062016132
10;7;6;0,000063481837
10;7;7;0,000071963702
10;7;8;0,000091138004
10;7;9;0,000097325201
10;7;10;0,000097637564
10;7;11;0,000100460848
10;7;12;0,000101878497
10;7;13;0,000106455821
10;7;14;0,000114469141
10;7;15;0,000115922832
10;7;16;0,000106215541
10;7;17;0,000099619870
10;7;18;0,000099752024
10;7;19;0,000102971769
10;7;20;0,000117244369
10;7;21;0,000140239115
10;7;22;0,000141416484
10;7;23;0,000122746769
10;7;24;0,000102082734
10;8;1;0,000085371297
10;8;2;0,000073489477
10;8;3;0,000066641512
10;8;4;0,000063217530
10;8;5;0,000062016132
10;8;6;0,000063481837
10;8;7;0,000071963702
10;8;8;0,000091138004
10;8;9;0,000097325201
10;8;10;0,000097637564
10;8;11;0,000100460848
10;8;12;0,000101878497
10;8;13;0,000106455821
10;8;14;0,000114469141
10;8;15;0,000115922832
10;8;16;0,000106215541
10;8;17;0,000099619870
10;8;18;0,000099752024
10;8;19;0,000102971769
10;8;20;0,000117244369
10;8;21;0,000140239115
10;8;22;0,000141416484
10;8;23;0,000122746769
10;8;24;0,000102082734
10;9;1;0,000085371297
10;9;2;0,000073489477
10;9;3;0,000066641512
10;9;4;0,000063217530
10;9;5;0,000062016132
10;9;6;0,000063481837
10;9;7;0,000071963702
10;9;8;0,000091138004
10;9;9;0,000097325201
10;9;10;0,000097637564
10;9;11;0,000100460848
10;9;12;0,000101878497
10;9;13;0,000106455821
10;9;14;0,000114469141
10;9;15;0,000115922832
10;9;16;0,000106215541
10;9;17;0,000099619870
10;9;18;0,000099752024
10;9;19;0,000102971769
10;9;20;0,000117244369
10;9;21;0,000140239115
10;9;22;0,000141416484
10;9;23;0,000122746769
10;9;24;0,000102082734
10;10;1;0,000086188247
10;10;2;0,000074468154
10;10;3;0,000067304129
10;10;4;0,000063690695
10;10;5;0,000062339585
10;10;6;0,000063690695
10;10;7;0,000071703092
10;10;8;0,000090241577
10;10;9;0,000096840021
10;10;10;0,000098348237
10;10;11;0,000101710301
10;10;12;0,000102998569
10;10;13;0,000107209005
10;10;14;0,000114844347
10;10;15;0,000117169513
10;10;16;0,000107806007
10;10;17;0,000101113299
10;10;18;0,000100359191
10;10;19;0,000101804565
10;10;20;0,000112047864
10;10;21;0,000129455187
10;10;22;0,000132220250
10;10;23;0,000118803413
10;10;24;0,000102904305
10;11;1;0,000089893700
10;11;2;0,000078047922
10;11;3;0,000069849243
10;11;4;0,000065297663
10;11;5;0,000063109404
10;11;6;0,000062905166
10;11;7;0,000065268487
10;11;8;0,000071949972
10;11;9;0,000082220203
10;11;10;0,000099609572
10;11;11;0,000111513704
10;11;12;0,000114489737
10;11;13;0,000116969764
10;11;14;0,000125197620
10;11;15;0,000125197620
10;11;16;0,000109704743
10;11;17;0,000099726279
10;11;18;0,000096575186
10;11;19;0,000097479666
10;11;20;0,000106612003
10;11;21;0,000123359482
10;11;22;0,000127181642
10;11;23;0,000115277510
10;11;24;0,000101418533
10;12;1;0,000089272093
10;12;2;0,000077861204
10;12;3;0,000074193418
10;12;4;0,000065182439
10;12;5;0,000062759889
10;12;6;0,000062261794
10;12;7;0,000063733437
10;12;8;0,000067989879
10;12;9;0,000075121685
10;12;10;0,000092509706
10;12;11;0,000107543099
10;12;12;0,000113746638
10;12;13;0,000117097455
10;12;14;0,000124500948
10;12;15;0,000123640603
10;12;16;0,000107905350
10;12;17;0,000098396276
10;12;18;0,000096154851
10;12;19;0,000099981121
10;12;20;0,000111935386
10;12;21;0,000133127037
10;12;22;0,000134825086
10;12;23;0,000118093643
10;12;24;0,000099732074
10;13;1;0,000083562336
10;13;2;0,000072183387
10;13;3;0,000065706138
10;13;4;0,000062467514
10;13;5;0,000061300443
10;13;6;0,000062671752
10;13;7;0,000070461956
10;13;8;0,000087734617
10;13;9;0,000094095158
10;13;10;0,000096837777
10;13;11;0,000100309815
10;13;12;0,000101768655
10;13;13;0,000106086820
10;13;14;0,000114489737
10;13;15;0,000116065284
10;13;16;0,000105736699
10;13;17;0,000098880152
10;13;18;0,000098909329
10;13;19;0,000103256671
10;13;20;0,000116969764
10;13;21;0,000139319188
10;13;22;0,000140690497
10;13;23;0,000121725581
10;13;24;0,000100864174
10;14;1;0,000085371297
10;14;2;0,000073489477
10;14;3;0,000066641512
10;14;4;0,000063217530
10;14;5;0,000062016132
10;14;6;0,000063481837
10;14;7;0,000071963702
10;14;8;0,000091138004
10;14;9;0,000097325201
10;14;10;0,000097637564
10;14;11;0,000100460848
10;14;12;0,000101878497
10;14;13;0,000106455821
10;14;14;0,000114469141
10;14;15;0,000115922832
10;14;16;0,000106215541
10;14;17;0,000099619870
10;14;18;0,000099752024
10;14;19;0,000102971769
10;14;20;0,000117244369
10;14;21;0,000140239115
10;14;22;0,000141416484
10;14;23;0,000122746769
10;14;24;0,000102082734
10;15;1;0,000085371297
10;15;2;0,000073489477
10;15;3;0,000066641512
10;15;4;0,000063217530
10;15;5;0,000062016132
10;15;6;0,000063481837
10;15;7;0,000071963702
10;15;8;0,000091138004
10;15;9;0,000097325201
10;15;10;0,000097637564
10;15;11;0,000100460848
10;15;12;0,000101878497
10;15;13;0,000106455821
10;15;14;0,000114469141
10;15;15;0,000115922832
10;15;16;0,000106215541
10;15;17;0,000099619870
10;15;18;0,000099752024
10;15;19;0,000102971769
10;15;20;0,000117244369
10;15;21;0,000140239115
10;15;22;0,000141416484
10;15;23;0,000122746769
10;15;24;0,000102082734
10;16;1;0,000085371297
10;16;2;0,000073489477
10;16;3;0,000066641512
10;16;4;0,000063217530
10;16;5;0,000062016132
10;16;6;0,000063481837
10;16;7;0,000071963702
10;16;8;0,000091138004
10;16;9;0,000097325201
10;16;10;0,000097637564
10;16;11;0,000100460848
10;16;12;0,000101878497
10;16;13;0,000106455821
10;16;14;0,000114469141
10;16;15;0,000115922832
10;16;16;0,000106215541
10;16;17;0,000099619870
10;16;18;0,000099752024
10;16;19;0,000102971769
10;16;20;0,000117244369
10;16;21;0,000140239115
10;16;22;0,000141416484
10;16;23;0,000122746769
10;16;24;0,000102082734
10;17;1;0,000086188247
10;17;2;0,000074468154
10;17;3;0,000067304129
10;17;4;0,000063690695
10;17;5;0,000062339585
10;17;6;0,000063690695
10;17;7;0,000071703092
10;17;8;0,000090241577
10;17;9;0,000096840021
10;17;10;0,000098348237
10;17;11;0,000101710301
10;17;12;0,000102998569
10;17;13;0,000107209005
10;17;14;0,000114844347
10;17;15;0,000117169513
10;17;16;0,000107806007
10;17;17;0,000101113299
10;17;18;0,000100359191
10;17;19;0,000101804565
10;17;20;0,000112047864
10;17;21;0,000129455187
10;17;22;0,000132220250
10;17;23;0,000118803413
10;17;24;0,000102904305
10;18;1;0,000089893700
10;18;2;0,000078047922
10;18;3;0,000069849243
10;18;4;0,000065297663
10;18;5;0,000063109404
10;18;6;0,000062905166
10;18;7;0,000065268487
10;18;8;0,000071949972
10;18;9;0,000082220203
10;18;10;0,000099609572
10;18;11;0,000111513704
10;18;12;0,000114489737
10;18;13;0,000116969764
10;18;14;0,000125197620
10;18;15;0,000125197620
10;18;16;0,000109704743
10;18;17;0,000099726279
10;18;18;0,000096575186
10;18;19;0,000097479666
10;18;20;0,000106612003
10;18;21;0,000123359482
10;18;22;0,000127181642
10;18;23;0,000115277510
10;18;24;0,000101418533
10;19;1;0,000089272093
10;19;2;0,000077861204
10;19;3;0,000074193418
10;19;4;0,000065182439
10;19;5;0,000062759889
10;19;6;0,000062261794
10;19;7;0,000063733437
10;19;8;0,000067989879
10;19;9;0,000075121685
10;19;10;0,000092509706
10;19;11;0,000107543099
10;19;12;0,000113746638
10;19;13;0,000117097455
10;19;14;0,000124500948
10;19;15;0,000123640603
10;19;16;0,000107905350
10;19;17;0,000098396276
10;19;18;0,000096154851
10;19;19;0,000099981121
10;19;20;0,000111935386
10;19;21;0,000133127037
10;19;22;0,000134825086
10;19;23;0,000118093643
10;19;24;0,000099732074
10;20;1;0,000083562336
10;20;2;0,000072183387
10;20;3;0,000065706138
10;20;4;0,000062467514
10;20;5;0,000061300443
10;20;6;0,000062671752
10;20;7;0,000070461956
10;20;8;0,000087734617
10;20;9;0,000094095158
10;20;10;0,000096837777
10;20;11;0,000100309815
10;20;12;0,000101768655
10;20;13;0,000106086820
10;20;14;0,000114489737
10;20;15;0,000116065284
10;20;16;0,000105736699
10;20;17;0,000098880152
10;20;18;0,000098909329
10;20;19;0,000103256671
10;20;20;0,000116969764
10;20;21;0,000139319188
10;20;22;0,000140690497
10;20;23;0,000121725581
10;20;24;0,000100864174
10;21;1;0,000085371297
10;21;2;0,000073489477
10;21;3;0,000066641512
10;21;4;0,000063217530
10;21;5;0,000062016132
10;21;6;0,000063481837
10;21;7;0,000071963702
10;21;8;0,000091138004
10;21;9;0,000097325201
10;21;10;0,000097637564
10;21;11;0,000100460848
10;21;12;0,000101878497
10;21;13;0,000106455821
10;21;14;0,000114469141
10;21;15;0,000115922832
10;21;16;0,000106215541
10;21;17;0,000099619870
10;21;18;0,000099752024
10;21;19;0,000102971769
10;21;20;0,000117244369
10;21;21;0,000140239115
10;21;22;0,000141416484
10;21;23;0,000122746769
10;21;24;0,000102082734
10;22;1;0,000085371297
10;22;2;0,000073489477
10;22;3;0,000066641512
10;22;4;0,000063217530
10;22;5;0,000062016132
10;22;6;0,000063481837
10;22;7;0,000071963702
10;22;8;0,000091138004
10;22;9;0,000097325201
10;22;10;0,000097637564
10;22;11;0,000100460848
10;22;12;0,000101878497
10;22;13;0,000106455821
10;22;14;0,000114469141
10;22;15;0,000115922832
10;22;16;0,000106215541
10;22;17;0,000099619870
10;22;18;0,000099752024
10;22;19;0,000102971769
10;22;20;0,000117244369
10;22;21;0,000140239115
10;22;22;0,000141416484
10;22;23;0,000122746769
10;22;24;0,000102082734
10;23;1;0,000085371297
10;23;2;0,000073489477
10;23;3;0,000066641512
10;23;4;0,000063217530
10;23;5;0,000062016132
10;23;6;0,000063481837
10;23;7;0,000071963702
10;23;8;0,000091138004
10;23;9;0,000097325201
10;23;10;0,000097637564
10;23;11;0,000100460848
10;23;12;0,000101878497
10;23;13;0,000106455821
10;23;14;0,000114469141
10;23;15;0,000115922832
10;23;16;0,000106215541
10;23;17;0,000099619870
10;23;18;0,000099752024
10;23;19;0,000102971769
10;23;20;0,000117244369
10;23;21;0,000140239115
10;23;22;0,000141416484
10;23;23;0,000122746769
10;23;24;0,000102082734
10;24;1;0,000086188247
10;24;2;0,000074468154
10;24;3;0,000067304129
10;24;4;0,000063690695
10;24;5;0,000062339585
10;24;6;0,000063690695
10;24;7;0,000071703092
10;24;8;0,000090241577
10;24;9;0,000096840021
10;24;10;0,000098348237
10;24;11;0,000101710301
10;24;12;0,000102998569
10;24;13;0,000107209005
10;24;14;0,000114844347
10;24;15;0,000117169513
10;24;16;0,000107806007
10;24;17;0,000101113299
10;24;18;0,000100359191
10;24;19;0,000101804565
10;24;20;0,000112047864
10;24;21;0,000129455187
10;24;22;0,000132220250
10;24;23;0,000118803413
10;24;24;0,000102904305
10;25;1;0,000089893700
10;25;2;0,000078047922
10;25;3;0,000069849243
10;25;4;0,000065297663
10;25;5;0,000063109404
10;25;6;0,000062905166
10;25;7;0,000065268487
10;25;8;0,000071949972
10;25;9;0,000082220203
10;25;10;0,000099609572
10;25;11;0,000111513704
10;25;12;0,000114489737
10;25;13;0,000116969764
10;25;14;0,000125197620
10;25;15;0,000125197620
10;25;16;0,000109704743
10;25;17;0,000099726279
10;25;18;0,000096575186
10;25;19;0,000097479666
10;25;20;0,000106612003
10;25;21;0,000123359482
10;25;22;0,000127181642
10;25;23;0,000115277510
10;25;24;0,000101418533
10;26;1;0,000089272093
10;26;2;0,000077861204
10;26;3;0,000076027311
10;26;4;0,000074193418
10;26;5;0,000065182439
10;26;6;0,000062759889
10;26;7;0,000062261794
10;26;8;0,000063733437
10;26;9;0,000067989879
10;26;10;0,000075121685
10;26;11;0,000092509706
10;26;12;0,000107543099
10;26;13;0,000113746638
10;26;14;0,000117097455
10;26;15;0,000124500948
10;26;16;0,000123640603
10;26;17;0,000107905350
10;26;18;0,000098396276
10;26;19;0,000096154851
10;26;20;0,000099981121
10;26;21;0,000111935386
10;26;22;0,000133127037
10;26;23;0,000134825086
10;26;24;0,000118093643
10;26;25;0,000099732074
10;27;1;0,000083562336
10;27;2;0,000072183387
10;27;3;0,000065706138
10;27;4;0,000062467514
10;27;5;0,000061300443
10;27;6;0,000062671752
10;27;7;0,000070461956
10;27;8;0,000087734617
10;27;9;0,000094095158
10;27;10;0,000096837777
10;27;11;0,000100309815
10;27;12;0,000101768655
10;27;13;0,000106086820
10;27;14;0,000114489737
10;27;15;0,000116065284
10;27;16;0,000105736699
10;27;17;0,000098880152
10;27;18;0,000098909329
10;27;19;0,000103256671
10;27;20;0,000116969764
10;27;21;0,000139319188
10;27;22;0,000140690497
10;27;23;0,000121725581
10;27;24;0,000100864174
10;28;1;0,000085371297
10;28;2;0,000073489477
10;28;3;0,000066641512
10;28;4;0,000063217530
10;28;5;0,000062016132
10;28;6;0,000063481837
10;28;7;0,000071963702
10;28;8;0,000091138004
10;28;9;0,000097325201
10;28;10;0,000097637564
10;28;11;0,000100460848
10;28;12;0,000101878497
10;28;13;0,000106455821
10;28;14;0,000114469141
10;28;15;0,000115922832
10;28;16;0,000106215541
10;28;17;0,000099619870
10;28;18;0,000099752024
10;28;19;0,000102971769
10;28;20;0,000117244369
10;28;21;0,000140239115
10;28;22;0,000141416484
10;28;23;0,000122746769
10;28;24;0,000102082734
10;29;1;0,000085371297
10;29;2;0,000073489477
10;29;3;0,000066641512
10;29;4;0,000063217530
10;29;5;0,000062016132
10;29;6;0,000063481837
10;29;7;0,000071963702
10;29;8;0,000091138004
10;29;9;0,000097325201
10;29;10;0,000097637564
10;29;11;0,000100460848
10;29;12;0,000101878497
10;29;13;0,000106455821
10;29;14;0,000114469141
10;29;15;0,000115922832
10;29;16;0,000106215541
10;29;17;0,000099619870
10;29;18;0,000099752024
10;29;19;0,000102971769
10;29;20;0,000117244369
10;29;21;0,000140239115
10;29;22;0,000141416484
10;29;23;0,000122746769
10;29;24;0,000102082734
10;30;1;0,000085371297
10;30;2;0,000073489477
10;30;3;0,000066641512
10;30;4;0,000063217530
10;30;5;0,000062016132
10;30;6;0,000063481837
10;30;7;0,000071963702
10;30;8;0,000091138004
10;30;9;0,000097325201
10;30;10;0,000097637564
10;30;11;0,000100460848
10;30;12;0,000101878497
10;30;13;0,000106455821
10;30;14;0,000114469141
10;30;15;0,000115922832
10;30;16;0,000106215541
10;30;17;0,000099619870
10;30;18;0,000099752024
10;30;19;0,000102971769
10;30;20;0,000117244369
10;30;21;0,000140239115
10;30;22;0,000141416484
10;30;23;0,000122746769
10;30;24;0,000102082734
10;31;1;0,000086188247
10;31;2;0,000074468154
10;31;3;0,000067304129
10;31;4;0,000063690695
10;31;5;0,000062339585
10;31;6;0,000063690695
10;31;7;0,000071703092
10;31;8;0,000090241577
10;31;9;0,000096840021
10;31;10;0,000098348237
10;31;11;0,000101710301
10;31;12;0,000102998569
10;31;13;0,000107209005
10;31;14;0,000114844347
10;31;15;0,000117169513
10;31;16;0,000107806007
10;31;17;0,000101113299
10;31;18;0,000100359191
10;31;19;0,000101804565
10;31;20;0,000112047864
10;31;21;0,000129455187
10;31;22;0,000132220250
10;31;23;0,000118803413
10;31;24;0,000102904305
11;1;1;0,000101056741
11;1;2;0,000086814576
11;1;3;0,000076820552
11;1;4;0,000071210827
11;1;5;0,000068542123
11;1;6;0,000068378733
11;1;7;0,000070611730
11;1;8;0,000075159419
11;1;9;0,000085071749
11;1;10;0,000107782965
11;1;11;0,000124176432
11;1;12;0,000129622767
11;1;13;0,000131447289
11;1;14;0,000139507864
11;1;15;0,000139181084
11;1;16;0,000122978238
11;1;17;0,000113746701
11;1;18;0,000115435065
11;1;19;0,000134715090
11;1;20;0,000147840757
11;1;21;0,000158134329
11;1;22;0,000155874100
11;1;23;0,000135477577
11;1;24;0,000111622631
11;2;1;0,000101056741
11;2;2;0,000086814576
11;2;3;0,000076820552
11;2;4;0,000071210827
11;2;5;0,000068542123
11;2;6;0,000068378733
11;2;7;0,000070611730
11;2;8;0,000075159419
11;2;9;0,000085071749
11;2;10;0,000107782965
11;2;11;0,000124176432
11;2;12;0,000129622767
11;2;13;0,000131447289
11;2;14;0,000139507864
11;2;15;0,000139181084
11;2;16;0,000122978238
11;2;17;0,000113746701
11;2;18;0,000115435065
11;2;19;0,000134715090
11;2;20;0,000147840757
11;2;21;0,000158134329
11;2;22;0,000155874100
11;2;23;0,000135477577
11;2;24;0,000111622631
11;3;1;0,000095481056
11;3;2;0,000080809992
11;3;3;0,000072674529
11;3;4;0,000068657857
11;3;5;0,000067568590
11;3;6;0,000070155599
11;3;7;0,000081354625
11;3;8;0,000103616518
11;3;9;0,000110015962
11;3;10;0,000112602971
11;3;11;0,000115836732
11;3;12;0,000116585603
11;3;13;0,000119989562
11;3;14;0,000129078133
11;3;15;0,000132788449
11;3;16;0,000124652986
11;3;17;0,000118151424
11;3;18;0,000122065977
11;3;19;0,000140685634
11;3;20;0,000155594976
11;3;21;0,000168700219
11;3;22;0,000168291743
11;3;23;0,000146540444
11;3;24;0,000119206652
11;4;1;0,000096368704
11;4;2;0,000081317967
11;4;3;0,000072886622
11;4;4;0,000068780924
11;4;5;0,000067555498
11;4;6;0,000070268192
11;4;7;0,000081558863
11;4;8;0,000103899309
11;4;9;0,000110162594
11;4;10;0,000112383023
11;4;11;0,000115116664
11;4;12;0,000115661297
11;4;13;0,000119128099
11;4;14;0,000127810813
11;4;15;0,000131015772
11;4;16;0,000122814848
11;4;17;0,000116761038
11;4;18;0,000120782947
11;4;19;0,000138965326
11;4;20;0,000153293376
11;4;21;0,000165620945
11;4;22;0,000164898258
11;4;23;0,000144045080
11;4;24;0,000117808410
11;5;1;0,000096368704
11;5;2;0,000081317967
11;5;3;0,000072886622
11;5;4;0,000068780924
11;5;5;0,000067555498
11;5;6;0,000070268192
11;5;7;0,000081558863
11;5;8;0,000103899309
11;5;9;0,000110162594
11;5;10;0,000112383023
11;5;11;0,000115116664
11;5;12;0,000115661297
11;5;13;0,000119128099
11;5;14;0,000127810813
11;5;15;0,000131015772
11;5;16;0,000122814848
11;5;17;0,000116761038
11;5;18;0,000120782947
11;5;19;0,000138965326
11;5;20;0,000153293376
11;5;21;0,000165620945
11;5;22;0,000164898258
11;5;23;0,000144045080
11;5;24;0,000117808410
11;6;1;0,000096368704
11;6;2;0,000081317967
11;6;3;0,000072886622
11;6;4;0,000068780924
11;6;5;0,000067555498
11;6;6;0,000070268192
11;6;7;0,000081558863
11;6;8;0,000103899309
11;6;9;0,000110162594
11;6;10;0,000112383023
11;6;11;0,000115116664
11;6;12;0,000115661297
11;6;13;0,000119128099
11;6;14;0,000127810813
11;6;15;0,000131015772
11;6;16;0,000122814848
11;6;17;0,000116761038
11;6;18;0,000120782947
11;6;19;0,000138965326
11;6;20;0,000153293376
11;6;21;0,000165620945
11;6;22;0,000164898258
11;6;23;0,000144045080
11;6;24;0,000117808410
11;7;1;0,000096808600
11;7;2;0,000082103496
11;7;3;0,000073389361
11;7;4;0,000069100372
11;7;5;0,000067772828
11;7;6;0,000070393877
11;7;7;0,000081388665
11;7;8;0,000103003806
11;7;9;0,000109777685
11;7;10;0,000112875288
11;7;11;0,000115428257
11;7;12;0,000115462297
11;7;13;0,000118287583
11;7;14;0,000126150728
11;7;15;0,000129963163
11;7;16;0,000122780809
11;7;17;0,000116687722
11;7;18;0,000119410889
11;7;19;0,000135205260
11;7;20;0,000144293831
11;7;21;0,000151680423
11;7;22;0,000153280283
11;7;23;0,000138915575
11;7;24;0,000119410889
11;8;1;0,000103378241
11;8;2;0,000087924266
11;8;3;0,000077746428
11;8;4;0,000072061817
11;8;5;0,000069576926
11;8;6;0,000070087520
11;8;7;0,000073695717
11;8;8;0,000081218467
11;8;9;0,000094698145
11;8;10;0,000117062157
11;8;11;0,000129282371
11;8;12;0,000131392826
11;8;13;0,000132618251
11;8;14;0,000140957951
11;8;15;0,000141877020
11;8;16;0,000127546352
11;8;17;0,000117879108
11;8;18;0,000118015266
11;8;19;0,000132788449
11;8;20;0,000139834644
11;8;21;0,000146472365
11;8;22;0,000148855136
11;8;23;0,000136192408
11;8;24;0,000119172612
11;9;1;0,000101056741
11;9;2;0,000086814576
11;9;3;0,000076820552
11;9;4;0,000071210827
11;9;5;0,000068542123
11;9;6;0,000068378733
11;9;7;0,000070611730
11;9;8;0,000075159419
11;9;9;0,000085071749
11;9;10;0,000107782965
11;9;11;0,000124176432
11;9;12;0,000129622767
11;9;13;0,000131447289
11;9;14;0,000139507864
11;9;15;0,000139181084
11;9;16;0,000122978238
11;9;17;0,000113746701
11;9;18;0,000115435065
11;9;19;0,000134715090
11;9;20;0,000147840757
11;9;21;0,000158134329
11;9;22;0,000155874100
11;9;23;0,000135477577
11;9;24;0,000111622631
11;10;1;0,000095481056
11;10;2;0,000080809992
11;10;3;0,000072674529
11;10;4;0,000068657857
11;10;5;0,000067568590
11;10;6;0,000070155599
11;10;7;0,000081354625
11;10;8;0,000103616518
11;10;9;0,000110015962
11;10;10;0,000112602971
11;10;11;0,000115836732
11;10;12;0,000116585603
11;10;13;0,000119989562
11;10;14;0,000129078133
11;10;15;0,000132788449
11;10;16;0,000124652986
11;10;17;0,000118151424
11;10;18;0,000122065977
11;10;19;0,000140685634
11;10;20;0,000155594976
11;10;21;0,000168700219
11;10;22;0,000168291743
11;10;23;0,000146540444
11;10;24;0,000119206652
11;11;1;0,000096368704
11;11;2;0,000081317967
11;11;3;0,000072886622
11;11;4;0,000068780924
11;11;5;0,000067555498
11;11;6;0,000070268192
11;11;7;0,000081558863
11;11;8;0,000103899309
11;11;9;0,000110162594
11;11;10;0,000112383023
11;11;11;0,000115116664
11;11;12;0,000115661297
11;11;13;0,000119128099
11;11;14;0,000127810813
11;11;15;0,000131015772
11;11;16;0,000122814848
11;11;17;0,000116761038
11;11;18;0,000120782947
11;11;19;0,000138965326
11;11;20;0,000153293376
11;11;21;0,000165620945
11;11;22;0,000164898258
11;11;23;0,000144045080
11;11;24;0,000117808410
11;12;1;0,000096368704
11;12;2;0,000081317967
11;12;3;0,000072886622
11;12;4;0,000068780924
11;12;5;0,000067555498
11;12;6;0,000070268192
11;12;7;0,000081558863
11;12;8;0,000103899309
11;12;9;0,000110162594
11;12;10;0,000112383023
11;12;11;0,000115116664
11;12;12;0,000115661297
11;12;13;0,000119128099
11;12;14;0,000127810813
11;12;15;0,000131015772
11;12;16;0,000122814848
11;12;17;0,000116761038
11;12;18;0,000120782947
11;12;19;0,000138965326
11;12;20;0,000153293376
11;12;21;0,000165620945
11;12;22;0,000164898258
11;12;23;0,000144045080
11;12;24;0,000117808410
11;13;1;0,000096368704
11;13;2;0,000081317967
11;13;3;0,000072886622
11;13;4;0,000068780924
11;13;5;0,000067555498
11;13;6;0,000070268192
11;13;7;0,000081558863
11;13;8;0,000103899309
11;13;9;0,000110162594
11;13;10;0,000112383023
11;13;11;0,000115116664
11;13;12;0,000115661297
11;13;13;0,000119128099
11;13;14;0,000127810813
11;13;15;0,000131015772
11;13;16;0,000122814848
11;13;17;0,000116761038
11;13;18;0,000120782947
11;13;19;0,000138965326
11;13;20;0,000153293376
11;13;21;0,000165620945
11;13;22;0,000164898258
11;13;23;0,000144045080
11;13;24;0,000117808410
11;14;1;0,000096808600
11;14;2;0,000082103496
11;14;3;0,000073389361
11;14;4;0,000069100372
11;14;5;0,000067772828
11;14;6;0,000070393877
11;14;7;0,000081388665
11;14;8;0,000103003806
11;14;9;0,000109777685
11;14;10;0,000112875288
11;14;11;0,000115428257
11;14;12;0,000115462297
11;14;13;0,000118287583
11;14;14;0,000126150728
11;14;15;0,000129963163
11;14;16;0,000122780809
11;14;17;0,000116687722
11;14;18;0,000119410889
11;14;19;0,000135205260
11;14;20;0,000144293831
11;14;21;0,000151680423
11;14;22;0,000153280283
11;14;23;0,000138915575
11;14;24;0,000119410889
11;15;1;0,000103378241
11;15;2;0,000087924266
11;15;3;0,000077746428
11;15;4;0,000072061817
11;15;5;0,000069576926
11;15;6;0,000070087520
11;15;7;0,000073695717
11;15;8;0,000081218467
11;15;9;0,000094698145
11;15;10;0,000117062157
11;15;11;0,000129282371
11;15;12;0,000131392826
11;15;13;0,000132618251
11;15;14;0,000140957951
11;15;15;0,000141877020
11;15;16;0,000127546352
11;15;17;0,000117879108
11;15;18;0,000118015266
11;15;19;0,000132788449
11;15;20;0,000139834644
11;15;21;0,000146472365
11;15;22;0,000148855136
11;15;23;0,000136192408
11;15;24;0,000119172612
11;16;1;0,000101056741
11;16;2;0,000086814576
11;16;3;0,000076820552
11;16;4;0,000071210827
11;16;5;0,000068542123
11;16;6;0,000068378733
11;16;7;0,000070611730
11;16;8;0,000075159419
11;16;9;0,000085071749
11;16;10;0,000107782965
11;16;11;0,000124176432
11;16;12;0,000129622767
11;16;13;0,000131447289
11;16;14;0,000139507864
11;16;15;0,000139181084
11;16;16;0,000122978238
11;16;17;0,000113746701
11;16;18;0,000115435065
11;16;19;0,000134715090
11;16;20;0,000147840757
11;16;21;0,000158134329
11;16;22;0,000155874100
11;16;23;0,000135477577
11;16;24;0,000111622631
11;17;1;0,000095481056
11;17;2;0,000080809992
11;17;3;0,000072674529
11;17;4;0,000068657857
11;17;5;0,000067568590
11;17;6;0,000070155599
11;17;7;0,000081354625
11;17;8;0,000103616518
11;17;9;0,000110015962
11;17;10;0,000112602971
11;17;11;0,000115836732
11;17;12;0,000116585603
11;17;13;0,000119989562
11;17;14;0,000129078133
11;17;15;0,000132788449
11;17;16;0,000124652986
11;17;17;0,000118151424
11;17;18;0,000122065977
